Particle ID,Area,Equivalent Diameter,Major Axis Length,Minor Axis Length,Aspect Ratio
178,4.292360671687999e-09,0.002016349730709678,0.002930217890467253,0.0014966438017754793,1.9578592361062228
179,4.779067231710999e-09,0.002089848670738668,0.002388912221617549,0.001998250177729954,1.1955020688807814
180,2.5275683234569993e-09,0.0016900572920563314,0.002715157684896099,0.0011248042166613805,2.4138935867036233
181,2.751572870430999e-09,0.0017385778094915062,0.003021953556986545,0.0011009615236442735,2.744831215339506
182,2.1934264504939993e-09,0.0016120363034686548,0.002341921737621863,0.0011746669951407712,1.993689911532084
183,2.7596842638979994e-09,0.0017402845247129612,0.0026084515515666096,0.0013921241560073262,1.8737204870058173
184,3.923769009272999e-09,0.0019568983638670206,0.0027813464707259405,0.0013680081686394687,2.0331358645994677
185,2.0720889360579995e-09,0.0015817454353545166,0.0019048284257234414,0.0014180200467656411,1.3433014787542394
186,3.0245581588579992e-09,0.0017942699037385786,0.00222265799606712,0.001486236022455246,1.4954946337495663
187,2.856762289196999e-09,0.0017604559419177712,0.002426750665216918,0.0013857701703260275,1.7511927426219465
188,3.366142316047999e-09,0.0018594219370829637,0.002649630129845641,0.0013626359324734074,1.9444886683973819
189,2.9743850802999995e-09,0.0017842930774935838,0.002867650122537434,0.0011487390084756776,2.496346081554826
190,3.162332030560999e-09,0.0018211104293461894,0.002605615935517274,0.00112033800485518,2.3257409141039425
191,2.0627105142219995e-09,0.0015793554618924878,0.0022169555928837617,0.0009297980839547716,2.3843408920076903
192,3.437781741682999e-09,0.0018725204072415351,0.003148535465194423,0.0011788606617177838,2.670829189097307
193,2.3398746232629996e-09,0.0016471430634934776,0.0020509623062284718,0.001410594919912413,1.4539697238919735
194,3.794138819447999e-09,0.0019351064691980394,0.0031770952697800802,0.0013664912247973193,2.3250023213660325
195,4.307737735663999e-09,0.002018754668976668,0.0032585198350375166,0.0015147103753365848,2.1512494322972064
