Particle ID,Volume (µm³),Equivalent Diameter (µm),Major Axis Length (µm),Minor Axis Length (µm),Aspect Ratio
261,91841078.445,559.7740791080561,860.9724275209313,418.8715261973563,2.055457040341467
262,88234112.821,552.347806494337,752.4165978647011,420.6132863237773,1.788855992736069
263,98569127.46,573.1224622015367,851.9068242367337,464.8789189025581,1.8325348592873048
264,71942469.878,516.0148980032989,612.0212869824791,440.5209354075728,1.3893126019453153
265,48268451.326,451.73968794697083,621.5076200771279,357.7081833568743,1.7374710699784832
266,73593458.026,519.9323771639941,673.9271501615206,359.1858126536232,1.8762632777242085
267,76588888.926,526.8929435806517,676.721225070055,431.0604585363845,1.5698986340982954
268,68417975.858,507.4468174022055,773.6279293316575,335.4918584842876,2.3059514255481983
269,68843949.473,508.4977687661958,733.9674736423592,408.73269905861565,1.7957150855138757
270,115557888.867,604.3200344792969,890.3066736732249,476.69947299902566,1.8676476986057935
271,46207439.26,445.2163378349475,504.8811440400349,374.7437715254505,1.347270274792936
272,78022805.588,530.1608414160894,657.9186346637539,444.1865514129919,1.481176394402
273,81665560.776,538.2864430688443,722.7326693993302,392.63241889406817,1.8407361048663757
274,96581250.59,569.2434831912158,824.0674616703926,421.34177480398927,1.9558171321933453
275,78367085.633,530.9394855045231,677.3230808521286,390.5634286364688,1.7342204394732814
276,12180900.304,285.46985566451735,377.25487228051395,190.51662106803994,1.9801677678599152
277,78823013.557,531.9671372043433,882.6276483828013,339.62860243736856,2.5988024625975608
278,71558510.09899999,515.0952627754195,710.074832345331,359.0965127910786,1.977392726056492
279,91612336.449,559.3089630152148,778.0027287571835,459.57546727165754,1.6928726273748242
280,13062023.809,292.19354416948056,364.1928010147919,257.264300149116,1.4156367626744082
281,68769647.226,508.31476489553387,649.7953693226976,388.12898852686936,1.674173763183663
282,10278218.157,269.75721527063433,366.219983742631,222.41006947757018,1.6465980366934956
283,75263897.024,523.836826138577,719.9555751383639,382.16886827470626,1.8838676692546648
284,65513963.953,500.1632193210691,611.5157703793777,375.3123305505508,1.6293516642054815
285,79364525.221,533.1825573963098,747.0630492292352,358.6748799118946,2.0828418466683387
286,68998778.239,508.87868403642983,636.1395168644456,432.39427431943346,1.471202452589588
287,27095812.084,372.6500493957365,573.3335250459469,272.59698637383224,2.103227672002553
288,67230306.957,504.4934018905683,680.4904985044473,389.95280399480515,1.7450586110249193
289,51978506.455,463.0292123345324,509.9229541128993,420.2161527099048,1.2134777562082992
290,40225913.868,425.1110877126449,577.6594230523897,339.6976240305208,1.7005106370731895
291,21448841.312,344.72152679659695,477.7553059503411,248.9766181793022,1.9188761958614218
292,54851786.017,471.40847237067004,524.7062706584269,421.892350080511,1.2436970486862244
293,17937184.853,324.77696607388395,548.9978126848004,216.50157062014085,2.53576826769555
294,9650344.719,264.1484509761993,325.38527415747325,220.6328903021258,1.4747813606208202
295,72711945.504,517.8480925163403,863.9781742904682,333.9796773295423,2.5869184053314993
296,12690901.591,289.399616575492,382.4159931254451,248.48666377542898,1.538979948924162
297,82512450.785,540.1407645246791,712.1893390826458,379.921434778254,1.874570039719723
298,81182790.679,537.2236435250682,713.503855455218,387.0800144066566,1.8432981009079654
299,51203973.608,460.7178239190627,559.7872024647822,418.00034173608793,1.3392027387820031
300,15481709.549,309.2241689698136,460.1874616807638,215.1760615584208,2.138655472861798
301,51748597.408,462.34551982294516,647.6901869102278,363.064059824721,1.7839556667297713
302,49465067.618,455.44226250636336,560.6996136460924,344.60551258402495,1.6270767389693959
303,75869596.493,525.2382963529382,653.1256378609032,451.40843232532995,1.4468618463693113
304,79761322.561,534.0696615924144,776.2754358277166,371.33296872964536,2.090510407636053
305,51747819.374,462.3432027080538,672.9553735693709,285.52787398518484,2.3568815337597773
306,58230398.662,480.89513149742714,588.1861373127003,387.0579968343933,1.5196330837323115
307,17905285.459,324.58432462235646,454.5691866134476,253.7060722552115,1.79171583310068
308,78110334.413,530.359018574117,724.947909363835,394.2849386937414,1.838639618762953
309,26612652.97,370.42178155319795,512.0305398289773,273.5781123074018,1.871606377829094
310,59506374.422,484.3823271921996,627.9978481457239,389.4422971669034,1.6125568607063312
311,14345779.909,301.4684354867283,463.82606801130044,160.22130346423492,2.8949088416000626
312,71725398.392,515.4953858249944,727.0130078581743,363.97149947456046,1.9974448793592654
313,30574402.098,387.9595529269693,551.2603664228247,292.1197856768454,1.8871038301823588
314,55749637.253,473.9666757963209,534.5609625652788,413.6461788295228,1.2923145188428997
315,83959205.008,543.2793924565713,730.9837359820984,472.69095976136384,1.5464305396302325
316,73763069.438,520.3315014231375,589.8337702904946,475.53346710558924,1.2403622690966685
317,41306214.077,428.8830898551664,562.8926558638832,313.4896891513903,1.7955699193412749
318,47041491.708,447.87912480363866,566.5050650934276,353.2399997680664,1.6037398524102273
319,62976406.062,493.6203816358945,618.0333471128151,424.0683710154027,1.4573908109038562
320,46784740.488,447.0628003580807,560.9150696199705,390.9136841070871,1.4348821553821922
321,52253152.457,463.8433039368273,654.4451614837968,334.8929230276638,1.9541922700759382
322,64873252.953999996,498.5273825000397,729.9572362682011,411.2351406647317,1.7750361389065104
323,39006345.573,420.7707549908234,587.5667512435256,345.06794955438187,1.7027566657590334
324,81929314.302,538.8653177506333,739.795655906609,436.8349624679589,1.6935358189441436
325,84229960.84,543.8627639708295,878.9255417880833,395.7501307460035,2.220910300474889
